|||Sütunlar|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Satırlar||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
|||Adana-1|Adıyaman-2|Afyonkarahisar-3|Ağrı-4|Aksaray-68|Amasya-5|Ankara-6|Antalya-7|Ardahan-75|Artvin-8|Aydın-9|Balıkesir-10|Bartın-74|Batman-72|Bayburt-69|Bilecik-11|Bingöl-12|Bitlis-13|Bolu-14|Burdur-15|Bursa-16|Çanakkale-17|Çankırı-18|Çorum-19|Denizli-20|Diyarbakır-21|Düzce-81|Edirne-22|Elazığ-23|Erzincan-24|Erzurum-25|Eskişehir-26|Gaziantep-27|Giresun-28|Gümüşhane-29|Hakkari-30|Hatay-31|Iğdır-76|Isparta-32|İstanbul-34|İzmir-35|Kahramanmaraş-46|Karabük-78|Karaman-70|Kars-36|Kastamonu-37|Kayseri-38|Kilis-79|Kırıkkale-71|Kırklareli-39|Kırşehir-40|Kocaeli-41|Konya-42|Kütahya-43|Malatya-44|Manisa-45|Mardin-47|Mersin-33|Muğla-48|Muş-49|Nevşehir-50|Niğde-51|Ordu-52|Osmaniye-80|Rize-53|Sakarya-54|Samsun-55|Şanlıurfa-63|Siirt-56|Sinop-57|Şırnak-73|Sivas-58|Tekirdağ-59|Tokat-60|Trabzon-61|Tunceli-62|Uşak-64|Van-65|Yalova-77|Yozgat-66|Zonguldak-67|
|22-24 ve Lise Ve Dengi Meslek Okulu|2016|32856.0|9957.0|10736.0|6535.0|5659.0|5099.0|103388.0|33060.0|1690.0|3208.0|15450.0|17337.0|2980.0|8121.0|2744.0|4363.0|5802.0|5353.0|7744.0|4371.0|45357.0|9302.0|3128.0|7704.0|16555.0|25012.0|7071.0|7372.0|12493.0|5364.0|16101.0|20735.0|24647.0|7795.0|4580.0|6313.0|19861.0|2678.0|8518.0|236484.0|69033.0|15655.0|6901.0|3631.0|4377.0|6361.0|22769.0|2450.0|6270.0|6191.0|4422.0|31138.0|33211.0|10807.0|15330.0|19620.0|10705.0|25746.0|13417.0|5691.0|4413.0|5474.0|10414.0|8050.0|6653.0|18001.0|19383.0|19384.0|5091.0|2613.0|7440.0|11586.0|15508.0|9078.0|15655.0|2759.0|5199.0|15014.0|3935.0|6070.0|9531.0|
||2017|33387.0|9994.0|10900.0|6702.0|5942.0|5416.0|107956.0|34757.0|1776.0|3138.0|16155.0|17863.0|3206.0|8376.0|2757.0|5052.0|6210.0|5265.0|8005.0|5112.0|47050.0|10543.0|3477.0|8003.0|17542.0|25513.0|7275.0|8114.0|13146.0|5973.0|16859.0|21746.0|27107.0|7737.0|4723.0|7939.0|20364.0|2802.0|9347.0|240943.0|71924.0|15565.0|7788.0|3829.0|4530.0|6362.0|24257.0|2529.0|6310.0|6418.0|4637.0|32199.0|35726.0|10400.0|15842.0|20501.0|11238.0|26428.0|14200.0|5674.0|4663.0|6072.0|10621.0|8181.0|6687.0|18496.0|19998.0|20474.0|5568.0|2869.0|8892.0|12030.0|16052.0|9482.0|16157.0|2985.0|5701.0|15228.0|4013.0|6195.0|9544.0|
|22-24 ve Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen|2016|7834.0|1717.0|1157.0|7672.0|673.0|199.0|4715.0|2726.0|215.0|50.0|1481.0|1111.0|102.0|3695.0|92.0|220.0|1354.0|3143.0|154.0|118.0|4328.0|438.0|159.0|478.0|855.0|14046.0|215.0|664.0|1033.0|234.0|3118.0|678.0|8884.0|236.0|368.0|1789.0|4097.0|1190.0|251.0|34793.0|6390.0|2609.0|117.0|135.0|1507.0|285.0|1604.0|323.0|256.0|369.0|263.0|2295.0|3011.0|267.0|964.0|1999.0|5918.0|4778.0|695.0|4684.0|292.0|750.0|718.0|1082.0|131.0|964.0|1230.0|22289.0|2475.0|213.0|4194.0|632.0|1999.0|859.0|385.0|66.0|310.0|12944.0|310.0|994.0|329.0|
||2017|6455.0|1397.0|904.0|7331.0|621.0|170.0|3795.0|2206.0|155.0|55.0|1232.0|985.0|76.0|3111.0|89.0|199.0|1255.0|2777.0|110.0|122.0|3654.0|458.0|141.0|344.0|697.0|12587.0|183.0|599.0|923.0|206.0|2785.0|609.0|7124.0|196.0|475.0|1712.0|3568.0|1101.0|235.0|28527.0|5148.0|2159.0|102.0|105.0|1290.0|219.0|1235.0|305.0|204.0|329.0|238.0|1875.0|2380.0|221.0|845.0|1729.0|5159.0|4003.0|591.0|4196.0|273.0|587.0|511.0|877.0|110.0|754.0|990.0|20542.0|2203.0|176.0|3646.0|538.0|1600.0|692.0|348.0|51.0|252.0|11502.0|282.0|940.0|278.0|
|22-24 ve Okuma Yazma Bilmeyen|2016|1154.0|116.0|124.0|1237.0|69.0|45.0|724.0|297.0|33.0|15.0|160.0|178.0|21.0|697.0|12.0|33.0|252.0|611.0|28.0|24.0|628.0|73.0|23.0|69.0|122.0|2928.0|62.0|116.0|179.0|57.0|490.0|142.0|457.0|55.0|27.0|516.0|328.0|247.0|39.0|4103.0|643.0|364.0|32.0|20.0|220.0|61.0|207.0|36.0|32.0|63.0|36.0|395.0|391.0|55.0|132.0|267.0|1384.0|625.0|103.0|882.0|42.0|58.0|108.0|236.0|27.0|180.0|146.0|5432.0|660.0|44.0|1286.0|79.0|270.0|96.0|116.0|15.0|27.0|2735.0|56.0|92.0|92.0|
||2017|806.0|89.0|79.0|654.0|49.0|22.0|470.0|198.0|23.0|8.0|98.0|119.0|9.0|472.0|7.0|22.0|186.0|451.0|13.0|18.0|392.0|50.0|21.0|43.0|93.0|1786.0|37.0|87.0|113.0|18.0|334.0|81.0|281.0|31.0|10.0|408.0|212.0|161.0|26.0|2538.0|412.0|229.0|19.0|19.0|148.0|38.0|147.0|29.0|24.0|48.0|28.0|290.0|227.0|35.0|92.0|156.0|957.0|407.0|67.0|521.0|26.0|37.0|61.0|165.0|21.0|132.0|97.0|3941.0|492.0|18.0|866.0|47.0|219.0|61.0|87.0|8.0|21.0|2066.0|30.0|62.0|50.0|
|22-24 ve Ortaokul Veya Dengi Meslek Ortaokul|2016|166.0|24.0|16.0|30.0|7.0|8.0|72.0|53.0|1.0|4.0|14.0|15.0|2.0|88.0|2.0|5.0|25.0|25.0|4.0||98.0|7.0|2.0|10.0|12.0|126.0|6.0|5.0|16.0|8.0|30.0|12.0|242.0|2.0|1.0|13.0|57.0|4.0|6.0|731.0|107.0|61.0|1.0|3.0|10.0|7.0|39.0|10.0|7.0|5.0|2.0|57.0|32.0|4.0|21.0|27.0|53.0|116.0|8.0|30.0|6.0|6.0|7.0|30.0|4.0|21.0|18.0|261.0|15.0|1.0|47.0|12.0|48.0|20.0|5.0||6.0|66.0|8.0|9.0|5.0|
||2017|246.0|70.0|33.0|157.0|15.0|15.0|204.0|116.0|8.0|7.0|36.0|48.0|4.0|177.0|8.0|12.0|72.0|97.0|10.0|2.0|194.0|23.0|7.0|19.0|33.0|335.0|34.0|14.0|58.0|19.0|78.0|25.0|391.0|8.0|4.0|91.0|130.0|25.0|17.0|1729.0|230.0|111.0|8.0|9.0|34.0|21.0|74.0|18.0|24.0|17.0|13.0|116.0|89.0|7.0|80.0|48.0|137.0|197.0|28.0|128.0|8.0|11.0|23.0|56.0|8.0|45.0|56.0|690.0|68.0|11.0|182.0|30.0|80.0|42.0|44.0|1.0|10.0|282.0|12.0|20.0|17.0|
|22-24 ve Yüksek Lisans (5 Veya 6 Yıllık Fakülteler Dahil)|2016|7.0|2.0|4.0|1.0|2.0|1.0|36.0|4.0|||4.0|3.0|||1.0|||4.0|1.0|1.0|7.0|1.0|1.0|1.0|3.0|5.0|4.0|1.0|2.0||5.0|7.0|9.0|2.0||1.0|3.0|2.0|2.0|137.0|17.0|6.0|3.0||3.0|1.0|5.0|1.0|2.0|2.0||7.0|12.0|3.0|2.0|5.0|2.0|5.0|1.0||||3.0|||4.0|1.0|3.0|2.0|1.0|4.0|2.0|1.0|2.0|6.0||2.0|1.0||3.0||
||2017|322.0|67.0|128.0|32.0|65.0|64.0|1331.0|343.0|29.0|29.0|183.0|202.0|33.0|69.0|19.0|41.0|28.0|33.0|59.0|67.0|388.0|83.0|17.0|55.0|145.0|195.0|67.0|50.0|103.0|49.0|226.0|193.0|227.0|84.0|45.0|17.0|162.0|19.0|112.0|2300.0|804.0|150.0|49.0|42.0|43.0|60.0|254.0|27.0|59.0|66.0|41.0|237.0|519.0|81.0|126.0|196.0|92.0|255.0|125.0|43.0|62.0|43.0|108.0|82.0|50.0|144.0|236.0|152.0|32.0|32.0|40.0|111.0|121.0|96.0|189.0|15.0|45.0|101.0|34.0|64.0|95.0|
|22-24 ve Yüksekokul Veya Fakülte|2016|25309.0|7732.0|7997.0|4911.0|4226.0|4050.0|76584.0|26197.0|1268.0|2459.0|12371.0|14168.0|2144.0|6478.0|1359.0|3381.0|3547.0|4151.0|4084.0|3553.0|34841.0|7190.0|2229.0|5643.0|12004.0|16258.0|5097.0|5216.0|8548.0|4189.0|9446.0|12877.0|19063.0|6830.0|3376.0|3828.0|16649.0|2131.0|5990.0|201265.0|51639.0|11855.0|4175.0|3162.0|3732.0|4998.0|16203.0|1603.0|3691.0|5024.0|3346.0|24079.0|26979.0|8943.0|10120.0|16377.0|7963.0|20012.0|10227.0|3635.0|3188.0|3865.0|9503.0|7111.0|4677.0|11457.0|17180.0|14406.0|4004.0|2539.0|5512.0|8653.0|10828.0|7971.0|11868.0|1605.0|3997.0|9418.0|2997.0|5267.0|7443.0|
||2017|24986.0|7989.0|7801.0|4895.0|4198.0|4240.0|79065.0|26417.0|1265.0|2408.0|12587.0|14268.0|2139.0|6764.0|1307.0|3647.0|3612.0|4075.0|4276.0|4026.0|34222.0|7784.0|2445.0|5558.0|12537.0|16430.0|5131.0|5373.0|8475.0|4540.0|9832.0|11992.0|19242.0|6696.0|3443.0|3984.0|16970.0|2286.0|6393.0|205875.0|52798.0|12097.0|4053.0|3243.0|3674.0|4774.0|16234.0|1688.0|3614.0|5233.0|3328.0|24700.0|26978.0|8319.0|10242.0|16603.0|8361.0|20504.0|10689.0|3770.0|3387.0|3903.0|9618.0|6957.0|4829.0|11689.0|17604.0|15173.0|3912.0|2398.0|6037.0|8917.0|11271.0|8071.0|11464.0|1604.0|4217.0|9757.0|3030.0|5139.0|7142.0|
|25-29 ve Doktora|2016|29.0|12.0|20.0|8.0|7.0|6.0|630.0|45.0|2.0|2.0|22.0|22.0|8.0|6.0|5.0|6.0|3.0|5.0|10.0|9.0|68.0|5.0|3.0|10.0|26.0|10.0|16.0|8.0|32.0|12.0|31.0|75.0|22.0|6.0|11.0|2.0|12.0|2.0|11.0|586.0|135.0|6.0|14.0|7.0|6.0|10.0|55.0|4.0|10.0|7.0|6.0|61.0|65.0|25.0|48.0|17.0|3.0|16.0|10.0|7.0|13.0|12.0|9.0|4.0|10.0|43.0|39.0|13.0|4.0|5.0|1.0|14.0|30.0|20.0|50.0|1.0|14.0|11.0|6.0|8.0|17.0|
||2017|35.0|8.0|25.0|12.0|25.0|33.0|428.0|61.0|8.0|26.0|30.0|44.0|16.0|10.0|18.0|18.0|19.0|22.0|28.0|31.0|52.0|20.0|7.0|19.0|41.0|17.0|15.0|20.0|40.0|24.0|63.0|61.0|46.0|26.0|25.0|8.0|30.0|5.0|47.0|895.0|130.0|31.0|26.0|23.0|23.0|28.0|54.0|7.0|12.0|13.0|19.0|48.0|88.0|38.0|46.0|25.0|14.0|43.0|26.0|24.0|20.0|10.0|22.0|10.0|17.0|28.0|43.0|40.0|13.0|17.0|10.0|45.0|31.0|41.0|58.0|4.0|12.0|36.0|7.0|32.0|32.0|
|25-29 ve İlköğretim|2016|51002.0|16927.0|20083.0|11917.0|13155.0|6361.0|95168.0|54882.0|2348.0|2418.0|26207.0|23333.0|4836.0|15222.0|2063.0|3945.0|7953.0|9511.0|4646.0|4597.0|65449.0|8609.0|3858.0|12022.0|22790.0|43671.0|8267.0|6435.0|12207.0|3931.0|16606.0|11770.0|65826.0|7202.0|3410.0|7214.0|40146.0|4925.0|7116.0|349568.0|91918.0|31040.0|3511.0|7057.0|7907.0|7725.0|31285.0|3787.0|4494.0|5832.0|4334.0|44855.0|63441.0|12786.0|15486.0|36511.0|20920.0|39353.0|20204.0|10518.0|7496.0|10319.0|16349.0|11320.0|5314.0|20987.0|29959.0|52010.0|7968.0|4589.0|12999.0|13916.0|25499.0|13757.0|13368.0|1182.0|8967.0|30483.0|4147.0|9063.0|11971.0|
||2017|52545.0|17437.0|20332.0|13151.0|13149.0|6300.0|96773.0|55436.0|2442.0|2351.0|26409.0|23403.0|4836.0|17777.0|1820.0|4131.0|8261.0|10428.0|4559.0|4602.0|66669.0|8669.0|3844.0|11839.0|22096.0|48617.0|8453.0|6470.0|12665.0|3967.0|17278.0|12037.0|67920.0|7020.0|3184.0|8983.0|40876.0|5375.0|7038.0|356597.0|94341.0|32036.0|3441.0|6899.0|8762.0|7572.0|31916.0|4066.0|4507.0|5900.0|4317.0|46576.0|63544.0|12122.0|15782.0|36445.0|23516.0|41039.0|20324.0|11357.0|7309.0|10622.0|16287.0|11336.0|5196.0|21407.0|30239.0|57394.0|8869.0|4702.0|15549.0|14229.0|26910.0|14018.0|13094.0|1277.0|8765.0|33958.0|4472.0|9260.0|11245.0|
|25-29 ve İlkokul|2016|4416.0|1217.0|1094.0|1995.0|676.0|184.0|5292.0|2848.0|157.0|79.0|1337.0|1035.0|110.0|1698.0|116.0|194.0|695.0|929.0|175.0|126.0|3507.0|367.0|140.0|486.0|901.0|4109.0|290.0|390.0|1108.0|252.0|1823.0|547.0|5813.0|343.0|151.0|524.0|3102.0|405.0|263.0|28881.0|5364.0|2111.0|115.0|181.0|753.0|339.0|1827.0|194.0|190.0|253.0|168.0|2331.0|3185.0|363.0|1188.0|1903.0|2248.0|2895.0|877.0|1145.0|368.0|737.0|724.0|678.0|170.0|947.0|1529.0|6132.0|747.0|162.0|1323.0|689.0|1409.0|778.0|451.0|42.0|289.0|3314.0|266.0|604.0|343.0|
||2017|3379.0|592.0|315.0|1832.0|119.0|102.0|3104.0|1511.0|94.0|25.0|586.0|479.0|40.0|1459.0|33.0|120.0|435.0|701.0|70.0|41.0|2267.0|146.0|51.0|182.0|400.0|3447.0|137.0|226.0|470.0|102.0|884.0|407.0|5200.0|135.0|42.0|287.0|1465.0|317.0|101.0|21393.0|2982.0|1281.0|41.0|51.0|463.0|106.0|916.0|122.0|92.0|147.0|50.0|1570.0|970.0|83.0|461.0|745.0|1719.0|1859.0|407.0|871.0|78.0|244.0|255.0|377.0|47.0|443.0|533.0|5724.0|677.0|59.0|1271.0|245.0|1066.0|279.0|143.0|22.0|90.0|2749.0|194.0|247.0|97.0|
|25-29 ve Lise Ve Dengi Meslek Okulu|2016|40927.0|10312.0|12328.0|6125.0|6508.0|6337.0|121390.0|47558.0|1478.0|3676.0|18202.0|21263.0|3183.0|9184.0|1870.0|5525.0|5974.0|5401.0|7130.0|4572.0|64909.0|9390.0|3532.0|8868.0|20379.0|27967.0|8854.0|8172.0|10772.0|4785.0|13454.0|21558.0|30401.0|8246.0|3522.0|7787.0|25607.0|2822.0|9106.0|307002.0|86489.0|19963.0|4369.0|4196.0|4305.0|6446.0|29505.0|2095.0|6414.0|8270.0|4684.0|43425.0|33541.0|12013.0|15174.0|26239.0|13021.0|32819.0|17115.0|5408.0|5083.0|5484.0|14137.0|9914.0|7189.0|22657.0|23756.0|20022.0|5016.0|3108.0|7949.0|11708.0|23560.0|9387.0|16855.0|2909.0|6675.0|15436.0|4632.0|8462.0|12275.0|
||2017|38428.0|9666.0|11684.0|6272.0|6203.0|6025.0|115239.0|45703.0|1526.0|3537.0|17778.0|20444.0|3022.0|9435.0|1645.0|5349.0|6211.0|5541.0|7084.0|4459.0|62206.0|9220.0|3635.0|8459.0|19643.0|28258.0|8525.0|8200.0|10458.0|4736.0|13132.0|20554.0|29603.0|7880.0|3202.0|9122.0|24071.0|2803.0|8579.0|290647.0|83760.0|18637.0|4530.0|3880.0|4105.0|6241.0|27519.0|2207.0|6123.0|7925.0|4590.0|42378.0|32141.0|11456.0|14433.0|25446.0|12976.0|30996.0|16800.0|5546.0|4846.0|5531.0|13280.0|9397.0|6956.0|21965.0|22579.0|20277.0|5224.0|2999.0|9794.0|10987.0|23211.0|8918.0|16020.0|2961.0|6282.0|15551.0|4504.0|7621.0|11247.0|
|25-29 ve Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen|2016|11891.0|2925.0|1322.0|9944.0|623.0|300.0|7676.0|4665.0|379.0|97.0|2235.0|1606.0|126.0|5713.0|104.0|293.0|2302.0|4241.0|197.0|194.0|6475.0|583.0|148.0|715.0|1424.0|23652.0|376.0|873.0|1740.0|344.0|4131.0|973.0|13426.0|468.0|223.0|2914.0|5319.0|1649.0|385.0|56140.0|11137.0|3080.0|151.0|157.0|2005.0|395.0|2477.0|403.0|313.0|558.0|284.0|3985.0|4501.0|448.0|1512.0|3165.0|8211.0|7983.0|1265.0|6314.0|328.0|761.0|1201.0|1271.0|224.0|1408.0|2276.0|31750.0|3325.0|225.0|5963.0|883.0|2982.0|1180.0|616.0|67.0|457.0|17996.0|475.0|1010.0|513.0|
||2017|10302.0|2518.0|1190.0|9533.0|565.0|281.0|6707.0|3895.0|265.0|92.0|1952.0|1426.0|117.0|5308.0|78.0|281.0|1994.0|4044.0|196.0|180.0|5817.0|539.0|147.0|605.0|1307.0|21904.0|314.0|776.0|1452.0|311.0|3759.0|903.0|10324.0|373.0|232.0|2914.0|4879.0|1483.0|338.0|49642.0|9659.0|2508.0|120.0|132.0|1749.0|354.0|2068.0|371.0|257.0|465.0|289.0|3474.0|3992.0|379.0|1319.0|2886.0|7970.0|7017.0|1167.0|6013.0|311.0|649.0|1052.0|1170.0|181.0|1237.0|1872.0|30238.0|3120.0|189.0|5879.0|797.0|2664.0|994.0|567.0|62.0|405.0|17115.0|439.0|943.0|448.0|
|25-29 ve Okuma Yazma Bilmeyen|2016|3035.0|354.0|282.0|3089.0|167.0|92.0|2053.0|949.0|81.0|72.0|492.0|469.0|95.0|2093.0|57.0|90.0|709.0|1346.0|78.0|75.0|1920.0|246.0|76.0|189.0|351.0|8236.0|172.0|313.0|532.0|137.0|1380.0|372.0|1519.0|191.0|67.0|1194.0|951.0|644.0|136.0|12382.0|1975.0|998.0|84.0|70.0|639.0|205.0|520.0|76.0|99.0|184.0|111.0|1092.0|969.0|172.0|512.0|774.0|3565.0|1757.0|401.0|2381.0|103.0|185.0|401.0|570.0|116.0|452.0|452.0|13868.0|1542.0|119.0|3071.0|248.0|621.0|242.0|325.0|29.0|81.0|5946.0|159.0|236.0|323.0|
||2017|2438.0|287.0|226.0|2624.0|155.0|85.0|1727.0|751.0|65.0|57.0|398.0|403.0|78.0|1640.0|35.0|74.0|477.0|1055.0|56.0|62.0|1531.0|208.0|66.0|156.0|271.0|6528.0|145.0|235.0|402.0|118.0|1086.0|318.0|1223.0|149.0|54.0|959.0|792.0|525.0|112.0|9784.0|1585.0|822.0|74.0|43.0|517.0|162.0|435.0|69.0|81.0|150.0|89.0|886.0|825.0|144.0|429.0|647.0|2975.0|1446.0|330.0|1963.0|95.0|162.0|291.0|496.0|90.0|362.0|354.0|11852.0|1277.0|99.0|2568.0|206.0|549.0|194.0|270.0|19.0|75.0|5090.0|129.0|207.0|258.0|
|25-29 ve Ortaokul Veya Dengi Meslek Ortaokul|2016|381.0|105.0|101.0|97.0|72.0|29.0|416.0|292.0|12.0|13.0|128.0|97.0|20.0|167.0|8.0|21.0|54.0|99.0|19.0|19.0|291.0|36.0|18.0|37.0|107.0|338.0|32.0|44.0|89.0|21.0|88.0|50.0|406.0|45.0|19.0|45.0|288.0|38.0|25.0|1999.0|470.0|247.0|7.0|25.0|64.0|25.0|136.0|33.0|32.0|38.0|27.0|208.0|202.0|31.0|112.0|156.0|180.0|248.0|97.0|101.0|37.0|59.0|71.0|78.0|38.0|73.0|155.0|416.0|62.0|27.0|103.0|66.0|172.0|78.0|49.0|7.0|49.0|261.0|30.0|37.0|45.0|
||2017|201.0|41.0|14.0|55.0|10.0|7.0|190.0|111.0|3.0|4.0|34.0|17.0|7.0|104.0|1.0|7.0|30.0|37.0|4.0|3.0|126.0|10.0|5.0|10.0|32.0|207.0|11.0|12.0|34.0|9.0|30.0|22.0|264.0|10.0|3.0|24.0|85.0|17.0|7.0|1054.0|201.0|81.0||2.0|24.0|5.0|42.0|10.0|6.0|6.0|5.0|78.0|41.0|5.0|35.0|39.0|92.0|113.0|34.0|54.0|6.0|14.0|19.0|37.0|6.0|24.0|31.0|329.0|26.0|7.0|77.0|13.0|67.0|28.0|13.0|2.0|12.0|136.0|20.0|7.0|7.0|
|25-29 ve Yüksek Lisans (5 Veya 6 Yıllık Fakülteler Dahil)|2016|953.0|192.0|472.0|175.0|268.0|206.0|12071.0|1361.0|85.0|137.0|721.0|658.0|163.0|184.0|87.0|208.0|187.0|142.0|323.0|168.0|2221.0|504.0|135.0|254.0|747.0|476.0|260.0|420.0|536.0|206.0|743.0|1357.0|1014.0|258.0|176.0|112.0|515.0|89.0|477.0|24071.0|5226.0|493.0|285.0|156.0|177.0|282.0|1252.0|73.0|166.0|315.0|181.0|1723.0|1852.0|530.0|464.0|700.0|242.0|826.0|596.0|173.0|179.0|196.0|345.0|149.0|294.0|838.0|841.0|571.0|142.0|135.0|161.0|334.0|761.0|372.0|876.0|66.0|213.0|409.0|232.0|230.0|389.0|
||2017|2630.0|654.0|1000.0|519.0|437.0|384.0|17544.0|2984.0|187.0|306.0|1437.0|1416.0|237.0|694.0|164.0|302.0|380.0|383.0|639.0|404.0|3894.0|855.0|255.0|592.0|1473.0|1926.0|630.0|847.0|1134.0|461.0|1852.0|1973.0|2228.0|577.0|296.0|235.0|1444.0|234.0|996.0|35765.0|8534.0|1241.0|430.0|331.0|436.0|515.0|2322.0|143.0|492.0|556.0|367.0|2886.0|3775.0|830.0|1190.0|1360.0|767.0|1904.0|1036.0|388.0|358.0|357.0|771.0|544.0|587.0|1443.0|1802.0|1662.0|344.0|270.0|462.0|1107.0|1348.0|811.0|1612.0|146.0|377.0|1257.0|366.0|546.0|813.0|
|25-29 ve Yüksekokul Veya Fakülte|2016|49236.0|15102.0|13763.0|10408.0|7271.0|7902.0|180854.0|55564.0|2529.0|5103.0|23421.0|28127.0|3684.0|13580.0|2385.0|6493.0|7739.0|8231.0|7936.0|5851.0|72951.0|13781.0|3871.0|10158.0|23006.0|39153.0|8925.0|10600.0|15719.0|7105.0|20120.0|26937.0|37602.0|10707.0|5057.0|8153.0|32139.0|4472.0|10991.0|468510.0|113779.0|20986.0|7360.0|5624.0|7007.0|8084.0|32921.0|2872.0|6751.0|9216.0|6107.0|55553.0|47815.0|14657.0|21103.0|29827.0|16777.0|39806.0|21388.0|7653.0|5999.0|6762.0|14909.0|11914.0|9309.0|23228.0|29714.0|31871.0|7980.0|4681.0|10910.0|16306.0|24413.0|12720.0|22062.0|3919.0|7387.0|21642.0|6008.0|8985.0|13148.0|
||2017|50578.0|15214.0|13932.0|10494.0|7739.0|8039.0|182154.0|56365.0|2336.0|4944.0|23687.0|28582.0|3835.0|14547.0|2197.0|6707.0|8027.0|8371.0|8111.0|6283.0|74345.0|14620.0|4152.0|10333.0|23750.0|40308.0|9659.0|10735.0|15756.0|7741.0|19500.0|27199.0|39456.0|10969.0|5329.0|8426.0|32704.0|4561.0|11223.0|465078.0|115724.0|21696.0|7685.0|5670.0|6789.0|8013.0|32799.0|3186.0|6845.0|10339.0|6136.0|57439.0|48952.0|15441.0|20960.0|31482.0|17749.0|40538.0|21849.0|8452.0|6114.0|6514.0|15308.0|12327.0|9559.0|24379.0|30831.0|34008.0|8087.0|4831.0|13179.0|16431.0|25508.0|13292.0|22401.0|3807.0|7516.0|22851.0|6296.0|9094.0|13489.0|
|30-34 ve Doktora|2016|240.0|81.0|111.0|40.0|97.0|54.0|3754.0|389.0|37.0|55.0|146.0|157.0|58.0|34.0|34.0|51.0|43.0|32.0|84.0|85.0|409.0|109.0|51.0|71.0|180.0|125.0|89.0|118.0|169.0|79.0|244.0|418.0|218.0|93.0|62.0|14.0|112.0|26.0|131.0|4304.0|1067.0|81.0|103.0|43.0|61.0|70.0|320.0|18.0|38.0|67.0|80.0|361.0|446.0|120.0|175.0|122.0|35.0|110.0|124.0|46.0|77.0|65.0|77.0|41.0|127.0|250.0|195.0|114.0|36.0|57.0|30.0|121.0|143.0|140.0|341.0|23.0|86.0|65.0|56.0|80.0|130.0|
||2017|276.0|119.0|167.0|73.0|133.0|103.0|3999.0|494.0|54.0|88.0|199.0|188.0|98.0|71.0|74.0|83.0|86.0|89.0|115.0|160.0|454.0|176.0|83.0|140.0|201.0|158.0|148.0|170.0|234.0|165.0|392.0|464.0|269.0|159.0|98.0|41.0|173.0|45.0|248.0|5382.0|1153.0|146.0|149.0|87.0|128.0|157.0|365.0|53.0|70.0|116.0|140.0|379.0|548.0|132.0|212.0|176.0|72.0|191.0|183.0|81.0|147.0|105.0|119.0|58.0|161.0|265.0|267.0|153.0|83.0|93.0|52.0|231.0|199.0|214.0|411.0|47.0|156.0|125.0|83.0|125.0|187.0|
|30-34 ve İlköğretim|2016|21896.0|6862.0|9043.0|4149.0|5571.0|3334.0|39143.0|24821.0|1051.0|1266.0|11930.0|11092.0|3444.0|5182.0|878.0|2036.0|2732.0|3224.0|2749.0|2580.0|35339.0|4224.0|1862.0|6320.0|13197.0|15232.0|4797.0|3373.0|5266.0|1863.0|5738.0|6073.0|32186.0|3575.0|1444.0|2119.0|16673.0|1903.0|3891.0|153128.0|40298.0|14693.0|2313.0|3410.0|2663.0|3747.0|13897.0|1821.0|2355.0|3612.0|2179.0|22350.0|24417.0|6762.0|7234.0|17757.0|6731.0|16408.0|9216.0|3957.0|3698.0|4445.0|7287.0|5604.0|2745.0|10665.0|12902.0|20483.0|2503.0|2227.0|3496.0|5980.0|13905.0|6634.0|6404.0|595.0|5330.0|11033.0|1945.0|3798.0|8029.0|
||2017|31672.0|10410.0|12662.0|5610.0|8053.0|4832.0|61536.0|36669.0|1464.0|1777.0|16804.0|15786.0|4152.0|7566.0|1176.0|2951.0|4148.0|4807.0|3797.0|3390.0|49007.0|6017.0|2666.0|8485.0|17634.0|21780.0|6380.0|4768.0|7965.0|2671.0|8705.0|8540.0|43381.0|5194.0|1994.0|3075.0|25040.0|2680.0|5246.0|224728.0|58726.0|20467.0|2991.0|4932.0|3711.0|5353.0|20818.0|2531.0|3184.0|4599.0|3100.0|32418.0|37077.0|9449.0|10575.0|24688.0|10364.0|23906.0|13515.0|5341.0|5033.0|6201.0|10494.0|8119.0|3964.0|14745.0|18929.0|28190.0|3779.0|3219.0|5687.0|8848.0|19376.0|9188.0|9388.0|821.0|7012.0|15534.0|2938.0|5576.0|10084.0|
|30-34 ve İlkokul|2016|31916.0|10099.0|12580.0|9937.0|7591.0|3352.0|52383.0|32252.0|1445.0|1017.0|15489.0|14336.0|2076.0|7606.0|1119.0|2177.0|4098.0|4763.0|2928.0|2578.0|35461.0|5902.0|1604.0|6963.0|12970.0|24089.0|3932.0|3568.0|8180.0|2096.0|12565.0|6720.0|40389.0|4000.0|1666.0|3458.0|28146.0|2667.0|3472.0|227238.0|54424.0|19839.0|1734.0|3474.0|5290.0|5062.0|19286.0|1683.0|1912.0|2794.0|1964.0|23231.0|45167.0|7791.0|9421.0|24834.0|12260.0|25472.0|12838.0|5777.0|3980.0|6246.0|10292.0|6431.0|2383.0|12214.0|18428.0|30352.0|3935.0|2317.0|6749.0|7591.0|13000.0|8273.0|6766.0|570.0|4451.0|18792.0|2127.0|5890.0|7379.0|
